Target:Trump	After their private meeting, Trump suggested he accepted Putin's denials over his own intelligence community's conclusions that Russia interfered in the 2016 election by hacking Democrats and pushing fake news about Democratic nominee Hillary Clinton.	$LABEL$0
Target:Mr. Wheeler	Like the president he serves, Mr. Wheeler displays little concern for climate change and its epochal challenges.	$LABEL$0
Target:Rouhani	U.S.-Iran relations have warmed since Rouhani took office last year and the thaw has extended to the nuclear negotiations.	$LABEL$1
Target:New Zealand Prime Minister Jacinda Ardern	(CNN) New Zealand Prime Minister Jacinda Ardern turned heads at Buckingham Palace on Thursday night by wearing a traditional Maori korowai cloak to a state banquet of world leaders.	$LABEL$1
Target:Mr. Kim	The war of words between Mr. Kim and Mr. Trump about the North’s advancing nuclear program has also added to tensions and uncertainty in the region.	$LABEL$0
Target:Smith	A public defender represented Smith during his initial appearance Tuesday in Franklin County Municipal Court and didn't object to him being jailed without bail.	$LABEL$0
Target:AlAhmed	A researcher with internet watchdog Citizen Lab recently reviewed AlAhmed's emails and confirmed they were malicious — although he stopped short of drawing a link between the different messages or blaming anyone for the hacking campaign.	$LABEL$0
Target:Bush	In the coming days, the campaign hopes to regain lost ground, and strengthen its overall message by concentrating on Bush's record as Florida governor where he cut state budgets and issued tax cuts.	$LABEL$1
Target:Obama	Bobby Jindal said he was filing a lawsuit on Wednesday against the Obama administration over alleged manipulation of grant money to force states to accept Common Core as their school standards.	$LABEL$0
Target:Mr. Sanders	Robert Borosage, a director of the Campaign for America’s Future, a liberal advocacy group, said that Mr. Sanders’s ability to raise money by positioning himself as an outsider reminded him of President Obama’s 2008 campaign, which received millions of dollars in small contributions.	$LABEL$1
Target:Schmidt	The speculation began in earnest in July, when Schmidt, who served as chief strategist to John McCain’s 2008 presidential campaign, abruptly stepped down as vice chairman of public affairs at the PR firm Edelman after eight years on the job.	$LABEL$0
Target:his	President Barack Obama and Secretary of Defense Ash Carter participate in an Armed Forces Full Honor Review Farewell Tribute in his honor at Conmy Hall, Joint Base Myer-Henderson Hall in Arlington, Virginia on Jan. 4, 2017.	$LABEL$1
Target:Romney	Romney offers powerful alternative to apologizing for America	$LABEL$1
Target:Cathy	The letter from Nunnelee and fellow Republicans states that they are "bewildered" that local politicians in Boston, Chicago, New York and San Francisco have said the company was unwelcome in their communities because of Cathy's stance.	$LABEL$0
Target:him	His gaffes alone should sink him, and there'll only be more to come if he runs.	$LABEL$0
Target:President Obama	Here we are six years later and President Obama is set to announce new, major regulations on power plants in the name of climate change.	$LABEL$1
Target:Mr. Obama	On Tuesday evening, Mr. Xi invited Mr. Obama to dinner at his official residence, telling his guest he hoped they had laid the foundation for a collaborative relationship — or, as he more metaphorically put it, “A pool begins with many drops of water.”	$LABEL$1
Target:Trump	The Latest: Trump says he's committed to protecting life	$LABEL$1
Target:Conyers	“Zero tolerance means consequences,” Pelosi said in a statement Sunday, noting that she asked for an ethics investigation into Conyers and that he “agreed to step aside” as ranking member on the committee.	$LABEL$0
Target:Michael Ian Black	Michael Ian Black’s forthcoming book aimed at “rethinking masculinity,” is entitled “A Better Man,” and is scheduled for release in fall 2019.	$LABEL$1
Target:him	“And far more Americans view him as a strong leader rather than as a bully.”	$LABEL$1
Target:Gillian	Gillian Troughton’s selection will be seen as a victory for Labour moderates.	$LABEL$1
Target:Arpaio	Arpaio should not have been pardoned.	$LABEL$0
Target:Trump	COLORADO SPRINGS — Senator Ted Cruz captured a majority of Colorado’s delegates to the Republican National Convention on Friday, outmaneuvering Donald J. Trump, whose lack of an organized national campaign once again allowed Mr. Cruz to gain at his expense.	$LABEL$0
Target:Biden	The RealClearPolitics polling average also gave Biden a substantial lead for the Democratic nomination.	$LABEL$1
Target:Bob Woodward	Another member of the Washington political media stepped forward Thursday to claim he was threatened by the Obama White House, shortly after the White House denied reports that an adviser threatened famed Watergate journalist Bob Woodward.	$LABEL$1
Target:Mr. Trump	If that is not enough to persuade Mr. Trump to change his mind, he should listen to the advice of his own secretary of defense, James Mattis.	$LABEL$0
Target:Tsarnaev	Patrick told NBC on Sunday that surveillance video clearly puts Dzhokhar Tsarnaev at the scene of the attack.	$LABEL$0
Target:She	"She did not present evidence in her defence and disputes the allegations and version of events presented in the UAE."	$LABEL$0
Target:Soros	The recommended top posts for the #soros hashtag on Instagram on Thursday included a photo of Soros with the caption, “I am the devil,” and a cartoon suggesting that Soros and other targets of the explosive devices were themselves behind the bombs, a “false flag” conspiracy theory that gained traction online before the arrest of a Florida man on Friday.	$LABEL$0
Target:Haley	The choice is surprising, not least because Haley only reluctantly and belatedly endorsed Trump in the general election.	$LABEL$0
Target:Romney	Romney campaign adviser Ed Gillespie said Romney will handle the expected attack by doing what he did in the first debate “ "He's going to talk about his agenda,” Gillespie said on Fox.	$LABEL$1
Target:Abdul	She and her parents had previously gone to the police about Abdul's harassing and threatening behaviour.	$LABEL$0
Target:Trump	Trump walked away from the Hanoi summit empty-handed last week after refusing to lift the sanctions.	$LABEL$0
Target:Flynn	Donald Trump’s national security adviser, Michael Flynn, may be in a lot of trouble.	$LABEL$0
Target:Jeb Bush	— Jeb Bush is “moving forward” on a potential 2016 White House run and it appears more likely he’ll enter the Republican race, according to his son who’s running for office in Texas.	$LABEL$1
Target:him	And Sanders had told reporters last week that the president “clearly has confidence in him or he would not be attorney general.”	$LABEL$1
Target:her	Her peers selected her as her class representative, she said.	$LABEL$1
Target:Pelosi	Amid a torrent of criticism from progressive activists — and as Republicans called her a hypocrite — Pelosi tried to limit any fallout.	$LABEL$0
Target:Mubarak	That exclusion will guarantee Morsi the loyalty of the powerful but hated police force which had abandoned the streets for more than a year after Mubarak's ouster by a popular uprising motivated in large part by the human rights violations of the police and the notorious security services.	$LABEL$0
Target:Marco Rubio	The intentional winner of the Fox News Republican debate Thursday night was Marco Rubio.	$LABEL$1
Target:Spanberger	Abigail Spanberger, a former CIA officer and a freshman Democrat from Virginia, is introducing a bill to strengthen protections for U.S. telecom systems from foreign influence by companies like Huawei and establish a national strategy for securing next-generation infrastructure.	$LABEL$1
Target:Ali	Ali's father, Cassius Clay Sr., a painter, was an active member of the congregation before his death decades ago. He painted a mural of Jesus' baptism that still hangs behind the pulpit.	$LABEL$1
Target:Rice	(VIDEO: McCain: 'Clear' Rice was 'incorrect') "In the course of the meeting, we explained that the talking points provided by the intelligence community, and the initial assessment upon which they were based, were incorrect in a key respect: there was no protest or demonstration in Benghazi," Rice said.	$LABEL$0
